sender,receiver,amount,timestamp,type,is_fraud
U58,U574,1053.54,2025-10-19 12:25:40,cash_in,0
U545,U906,16841.86,2025-10-24 06:28:34,cash_in,0
U728,U605,13261.71,2025-10-05 00:44:46,transfer,0
U757,U642,18510.48,2025-10-08 10:54:53,payment,0
U571,U24,13360.12,2025-10-26 08:46:14,cash_in,0
U760,U672,3583.9,2025-10-01 19:54:43,cash_in,0
U844,U957,2088.64,2025-10-21 03:17:09,payment,0
U304,U427,15845.84,2025-10-23 23:16:28,cash_in,0
U688,U719,961.22,2025-10-06 02:56:20,payment,0
U383,U829,17661.82,2025-10-07 07:08:01,transfer,0
U486,U623,14274.04,2025-10-01 21:05:34,transfer,0
U272,U711,5721.69,2025-10-08 11:20:01,cash_in,0
U484,U285,984.86,2025-10-08 08:41:53,transfer,0
U701,U574,2022.34,2025-10-18 08:55:17,transfer,0
U834,U54,5981.15,2025-10-11 14:26:44,payment,0
U704,U650,17059.73,2025-10-25 12:50:39,cash_in,0
U142,U677,1527.54,2025-10-15 01:05:03,payment,0
U537,U488,2233.98,2025-10-04 11:34:29,payment,0
U383,U535,15773.53,2025-10-26 06:44:24,cash_in,0
U432,U197,18375.55,2025-10-19 07:23:59,cash_in,0
U818,U928,17075.77,2025-10-27 18:08:21,payment,0
U152,U441,1036.62,2025-10-01 00:47:20,payment,0
U171,U788,9536.58,2025-10-08 23:28:12,cash_in,0
U629,U945,12738.03,2025-10-01 03:54:49,transfer,0
U103,U191,5981.86,2025-10-08 01:54:14,payment,0
U8,U489,9553.37,2025-10-14 05:38:41,cash_in,0
U658,U184,2947.86,2025-10-28 10:45:55,cash_in,0
U356,U810,17545.64,2025-10-05 21:58:43,cash_in,0
U337,U579,1108.38,2025-10-09 06:50:55,payment,0
U630,U804,12173.82,2025-10-15 13:23:05,transfer,0
U150,U899,17519.07,2025-10-12 16:40:12,payment,0
U368,U75,12221.64,2025-10-13 11:39:55,payment,0
U73,U363,7961.75,2025-10-02 05:12:18,cash_in,0
U843,U513,5501.24,2025-10-24 05:54:54,transfer,0
U773,U405,11010.81,2025-10-20 14:34:32,payment,0
U424,U712,11734.87,2025-10-17 21:44:34,cash_in,0
U433,U30,13749.6,2025-10-24 07:31:05,transfer,0
U236,U217,18026.45,2025-10-28 12:21:05,cash_in,0
U184,U353,2806.84,2025-10-26 21:45:33,transfer,0
U268,U129,17347.41,2025-10-19 05:58:44,transfer,0
U753,U93,12441.86,2025-10-07 01:25:20,cash_in,0
U449,U517,17724.41,2025-10-09 22:44:14,cash_in,0
U1,U635,9479.39,2025-10-20 23:49:23,cash_in,0
U376,U830,16502.9,2025-10-28 12:37:41,cash_in,0
U416,U823,8938.49,2025-10-17 07:53:02,payment,0
U914,U263,12018.38,2025-10-03 21:43:15,transfer,0
U710,U676,8918.82,2025-10-15 09:49:09,cash_in,0
U671,U272,894.14,2025-10-23 09:12:52,transfer,0
U946,U402,1669.15,2025-10-04 16:01:58,cash_in,0
U724,U880,10814.47,2025-10-24 15:49:12,transfer,0
U268,U603,1652.19,2025-10-10 05:31:24,payment,0
U657,U813,12650.39,2025-10-09 22:02:43,transfer,0
U355,U699,7118.74,2025-10-23 08:32:34,transfer,0
U878,U587,12746.6,2025-10-21 14:38:14,cash_in,0
U484,U916,14401.73,2025-10-11 15:25:56,transfer,0
U847,U912,18583.59,2025-10-08 20:17:44,cash_in,0
U949,U145,10639.24,2025-10-12 12:58:23,payment,0
U995,U820,2911.48,2025-10-19 10:36:27,transfer,0
U656,U290,16703.38,2025-10-19 06:26:17,cash_in,0
U218,U156,10729.24,2025-10-14 15:52:29,cash_in,0
U226,U826,12956.8,2025-10-20 05:07:45,transfer,0
U340,U45,5613.6,2025-10-15 23:08:28,payment,0
U463,U43,30.01,2025-10-23 13:21:31,payment,0
U629,U527,4506.98,2025-10-08 21:18:59,cash_in,0
U652,U1000,9598.0,2025-10-01 06:20:22,transfer,0
U654,U99,19031.5,2025-10-10 06:32:19,transfer,0
U13,U464,15298.94,2025-10-20 04:08:02,payment,0
U358,U799,19578.81,2025-10-19 18:36:06,payment,0
U937,U449,10139.89,2025-10-07 11:44:08,transfer,0
U67,U617,1328.46,2025-10-07 12:36:54,transfer,0
U194,U776,19815.59,2025-10-22 22:02:39,payment,0
U296,U574,3263.66,2025-10-25 02:05:46,cash_in,0
U143,U465,7469.64,2025-10-11 06:39:27,cash_in,0
U114,U653,6038.53,2025-10-07 18:30:45,payment,0
U417,U288,905.74,2025-10-22 20:33:55,cash_in,0
U89,U310,15396.73,2025-10-08 04:37:31,cash_in,0
U980,U529,19623.28,2025-10-29 21:29:34,cash_in,0
U81,U715,18481.87,2025-10-08 00:48:27,payment,0
U121,U764,4544.29,2025-10-24 05:02:13,payment,0
U435,U43,4732.38,2025-10-15 16:46:21,payment,0
U757,U429,463.48,2025-10-02 01:52:34,cash_in,0
U663,U665,9615.12,2025-10-16 05:18:45,cash_in,0
U303,U620,7002.09,2025-10-17 05:02:31,cash_in,0
U316,U686,10044.25,2025-10-16 12:17:44,cash_in,0
U142,U708,3776.44,2025-10-14 18:50:17,cash_in,0
U356,U740,7268.04,2025-10-29 15:00:21,transfer,0
U151,U625,19537.1,2025-10-05 21:48:59,cash_in,0
U256,U613,948.81,2025-10-22 14:20:40,payment,0
U670,U387,19055.74,2025-10-15 13:39:51,transfer,0
U455,U859,9335.26,2025-10-14 03:34:24,transfer,0
U993,U654,18934.95,2025-10-20 22:10:03,transfer,0
U174,U730,4514.07,2025-10-04 17:39:43,payment,0
U788,U762,18203.18,2025-10-11 06:53:40,transfer,0
U818,U562,1561.55,2025-10-23 03:24:13,transfer,0
U49,U569,17194.22,2025-10-26 23:08:34,transfer,0
U410,U297,18768.7,2025-10-13 21:36:28,cash_in,0
U667,U256,13135.18,2025-10-02 11:06:24,transfer,0
U683,U919,12594.99,2025-10-16 23:54:52,payment,0
U960,U942,17004.08,2025-10-13 19:44:15,payment,0
U159,U823,17686.84,2025-10-10 02:19:11,transfer,0
U196,U281,13095.65,2025-10-12 18:36:45,payment,0
U743,U971,7077.58,2025-10-14 17:30:51,cash_in,0
U82,U269,14772.9,2025-10-23 04:30:10,cash_in,0
U687,U187,13202.98,2025-10-19 01:35:03,payment,0
U36,U425,16555.64,2025-10-23 04:07:59,cash_in,0
U820,U984,14773.45,2025-10-23 23:04:11,transfer,0
U206,U923,4519.92,2025-10-08 09:30:21,transfer,0
U839,U510,14571.46,2025-10-07 23:51:38,transfer,0
U436,U435,3849.8,2025-10-29 21:14:41,transfer,0
U757,U627,13693.79,2025-10-23 20:44:57,transfer,0
U844,U335,19769.83,2025-10-06 13:00:10,payment,0
U247,U884,11282.92,2025-10-18 02:35:27,transfer,0
U731,U324,894.33,2025-10-24 19:51:29,cash_in,0
U405,U469,14216.47,2025-10-23 07:44:28,transfer,0
U984,U180,11360.21,2025-10-01 00:22:08,payment,0
U307,U95,1727.13,2025-10-12 22:44:55,transfer,0
U225,U493,19471.58,2025-10-14 15:04:11,payment,0
U347,U154,6940.73,2025-10-19 08:54:13,cash_in,0
U34,U62,12708.25,2025-10-26 07:00:32,transfer,0
U674,U936,5200.16,2025-10-10 23:01:02,payment,0
U788,U424,13714.82,2025-10-06 06:41:34,cash_in,0
U979,U715,19403.0,2025-10-22 10:38:13,cash_in,0
U632,U781,5078.81,2025-10-02 14:29:33,transfer,0
U957,U796,950.77,2025-10-10 04:23:39,transfer,0
U848,U399,8326.43,2025-10-05 05:32:58,transfer,0
U901,U53,17924.16,2025-10-14 22:08:28,cash_in,0
U800,U677,8700.35,2025-10-18 02:47:34,payment,0
U234,U983,8480.53,2025-10-16 07:48:27,cash_in,0
U112,U161,2122.1,2025-10-22 19:46:59,cash_in,0
U239,U566,16964.0,2025-10-14 10:47:02,transfer,0
U179,U967,7867.38,2025-10-04 23:09:21,payment,0
U759,U195,8782.67,2025-10-04 12:59:56,transfer,0
U76,U426,3908.5,2025-10-04 10:03:26,cash_in,0
U810,U687,14300.96,2025-10-06 12:13:49,payment,0
U133,U248,6451.55,2025-10-08 10:53:16,payment,0
U218,U754,9077.87,2025-10-24 18:03:44,cash_in,0
U590,U15,6385.54,2025-10-17 02:43:50,payment,0
U439,U109,6798.32,2025-10-12 23:50:57,payment,0
U211,U613,14786.41,2025-10-04 14:09:08,transfer,0
U471,U365,7963.69,2025-10-29 09:03:51,transfer,0
U606,U81,15237.87,2025-10-05 09:55:07,cash_in,0
U896,U286,1311.28,2025-10-04 17:22:46,transfer,0
U177,U174,497.51,2025-10-03 14:14:40,cash_in,0
U669,U769,16425.1,2025-10-14 11:33:24,cash_in,0
U525,U4,4787.53,2025-10-03 01:20:21,cash_in,0
U545,U936,10922.99,2025-10-19 21:48:02,cash_in,0
U365,U85,16767.28,2025-10-25 06:02:33,transfer,0
U302,U146,17780.49,2025-10-17 22:40:35,payment,0
U436,U401,17055.0,2025-10-10 16:36:10,transfer,0
U683,U576,242.58,2025-10-04 13:36:10,transfer,0
U77,U400,10242.45,2025-10-08 12:27:12,transfer,0
U829,U347,5944.61,2025-10-16 21:25:53,payment,0
U729,U292,8403.4,2025-10-03 16:56:43,payment,0
U304,U373,17352.26,2025-10-01 20:39:25,transfer,0
U924,U968,15171.56,2025-10-10 15:21:06,transfer,0
U400,U778,17140.25,2025-10-06 15:57:09,payment,0
U534,U412,15906.66,2025-10-19 12:02:57,transfer,0
U520,U116,17443.44,2025-10-06 15:19:14,transfer,0
U367,U96,2297.99,2025-10-29 13:29:21,cash_in,0
U522,U131,2868.3,2025-10-13 00:46:23,transfer,0
U434,U354,15119.58,2025-10-11 12:52:30,transfer,0
U506,U728,18718.91,2025-10-12 03:51:25,payment,0
U536,U619,341.38,2025-10-09 19:57:59,payment,0
U388,U813,15880.58,2025-10-01 12:56:35,payment,0
U966,U909,17160.34,2025-10-09 19:49:10,payment,0
U354,U932,314.03,2025-10-09 11:38:12,cash_in,0
U45,U273,8241.91,2025-10-27 18:23:24,payment,0
U187,U888,14016.71,2025-10-03 23:12:12,payment,0
U827,U525,12475.05,2025-10-16 16:17:35,cash_in,0
U112,U717,12076.43,2025-10-11 21:59:17,transfer,0
U367,U67,8836.44,2025-10-02 07:49:33,cash_in,0
U342,U782,14506.97,2025-10-16 01:48:41,transfer,0
U948,U543,11536.71,2025-10-20 20:05:41,cash_in,0
U803,U482,7300.63,2025-10-13 07:35:57,payment,0
U161,U442,5936.06,2025-10-25 13:36:20,transfer,0
U600,U726,12140.55,2025-10-02 01:18:55,cash_in,0
U888,U71,16936.37,2025-10-05 22:00:51,cash_in,0
U45,U305,12376.07,2025-10-22 06:00:06,transfer,0
U899,U34,18514.52,2025-10-21 21:37:15,payment,0
U726,U608,12191.65,2025-10-13 02:13:17,cash_in,0
U909,U851,13104.92,2025-10-01 21:09:49,payment,0
U184,U811,19183.62,2025-10-17 04:49:13,payment,0
U442,U984,2197.8,2025-10-22 10:13:10,transfer,0
U491,U148,16875.97,2025-10-27 09:24:10,payment,0
U755,U858,18393.1,2025-10-10 01:06:57,transfer,0
U671,U496,19263.16,2025-10-28 12:33:58,cash_in,0
U91,U516,9779.2,2025-10-20 06:53:32,payment,0
U184,U202,16547.28,2025-10-10 14:16:21,transfer,0
U985,U454,13417.07,2025-10-12 02:42:41,payment,0
U986,U437,16899.5,2025-10-05 05:30:41,payment,0
U894,U490,2747.17,2025-10-21 15:42:31,transfer,0
U114,U375,6272.51,2025-10-28 04:44:37,cash_in,0
U241,U336,18545.67,2025-10-14 17:35:53,payment,0
U142,U946,13699.51,2025-10-09 05:43:05,cash_in,0
U90,U229,3413.22,2025-10-12 10:45:35,payment,0
U861,U448,8537.78,2025-10-15 14:19:42,transfer,0
U924,U864,18346.93,2025-10-21 04:35:50,payment,0
U100,U735,13649.65,2025-10-18 13:55:11,transfer,0
U983,U530,674.57,2025-10-20 23:36:51,payment,0
U828,U14,10459.37,2025-10-02 05:26:39,cash_in,0
U856,U709,12035.32,2025-10-11 04:36:12,cash_in,0
U883,U672,7430.38,2025-10-23 23:09:10,payment,0
U482,U549,2174.57,2025-10-07 21:10:40,cash_in,0
U13,U251,3735.84,2025-10-07 16:02:40,transfer,0
U16,U427,4179.84,2025-10-14 10:21:46,cash_in,0
U759,U552,19996.43,2025-10-12 04:32:31,transfer,0
U402,U869,8371.93,2025-10-19 19:23:05,cash_in,0
U123,U785,5551.57,2025-10-04 05:44:24,payment,0
U433,U778,15085.87,2025-10-27 10:42:30,cash_in,0
U493,U481,18386.42,2025-10-11 14:52:48,transfer,0
U601,U51,1696.06,2025-10-03 07:33:27,payment,0
U671,U840,16351.3,2025-10-12 04:26:44,transfer,0
U992,U369,2112.18,2025-10-05 06:14:40,transfer,0
U919,U389,294.51,2025-10-04 03:26:32,cash_in,0
U673,U549,19196.64,2025-10-20 08:27:15,transfer,0
U301,U207,885.69,2025-10-10 16:23:57,transfer,0
U272,U542,17449.94,2025-10-21 12:59:29,transfer,0
U869,U346,19658.36,2025-10-05 09:01:50,cash_in,0
U870,U263,19638.13,2025-10-20 23:28:36,cash_in,0
U911,U482,694.11,2025-10-08 00:10:09,cash_in,0
U685,U899,10297.06,2025-10-28 10:55:17,cash_in,0
U554,U525,5890.42,2025-10-20 15:08:27,payment,0
U854,U557,14073.76,2025-10-26 16:15:38,transfer,0
U24,U671,3544.11,2025-10-09 19:07:03,payment,0
U504,U141,7918.59,2025-10-26 22:18:13,cash_in,0
U461,U736,16901.61,2025-10-02 05:29:24,cash_in,0
U660,U442,445.9,2025-10-17 08:13:07,cash_in,0
U547,U663,13728.31,2025-10-06 22:07:09,cash_in,0
U827,U117,11045.73,2025-10-12 18:30:06,cash_in,0
U194,U835,7539.76,2025-10-02 07:22:35,cash_in,0
U681,U854,8841.82,2025-10-13 10:07:47,cash_in,0
U18,U205,875.54,2025-10-12 18:25:54,cash_in,0
U372,U826,19004.53,2025-10-27 14:26:56,transfer,0
U130,U311,10650.6,2025-10-07 10:01:16,payment,0
U887,U228,3478.86,2025-10-09 18:40:03,cash_in,0
U424,U678,3766.82,2025-10-16 15:22:15,transfer,0
U792,U195,12090.28,2025-10-24 09:43:23,payment,0
U121,U744,13741.78,2025-10-01 04:21:39,transfer,0
U793,U743,11218.58,2025-10-13 04:35:33,cash_in,0
U473,U461,7755.16,2025-10-27 03:31:58,cash_in,0
U50,U8,13439.47,2025-10-01 17:52:34,payment,0
U49,U85,12567.13,2025-10-17 05:55:18,transfer,0
U130,U350,19002.68,2025-10-18 17:46:54,payment,0
U694,U557,8926.61,2025-10-23 13:02:10,payment,0
U80,U549,6145.34,2025-10-24 15:12:24,transfer,0
U601,U818,19806.67,2025-10-16 15:55:01,payment,0
U594,U8,3857.31,2025-10-26 03:18:24,cash_in,0
U202,U690,4034.61,2025-10-08 10:04:12,payment,0
U181,U865,5243.15,2025-10-05 21:53:42,transfer,0
U586,U331,9622.65,2025-10-27 04:03:40,cash_in,0
U511,U906,15502.23,2025-10-03 12:44:14,transfer,0
U93,U407,9470.61,2025-10-15 20:56:46,transfer,0
U588,U299,12881.97,2025-10-19 23:14:40,payment,0
U395,U794,2264.94,2025-10-18 07:30:00,transfer,0
U74,U609,2740.54,2025-10-28 02:54:45,payment,0
U767,U586,7647.16,2025-10-14 05:56:21,transfer,0
U3,U568,10241.83,2025-10-03 02:01:31,cash_in,0
U53,U378,14779.48,2025-10-12 10:50:25,transfer,0
U13,U199,13398.17,2025-10-10 19:10:45,transfer,0
U861,U588,12799.31,2025-10-23 18:45:08,cash_in,0
U945,U87,16792.37,2025-10-07 08:14:47,transfer,0
U2,U101,1406.13,2025-10-21 06:49:06,payment,0
U478,U604,6923.82,2025-10-23 09:49:48,cash_in,0
U261,U41,14679.16,2025-10-19 14:57:28,transfer,0
U684,U732,9794.27,2025-10-01 14:52:32,payment,0
U557,U78,15335.13,2025-10-18 04:42:56,cash_in,0
U722,U281,16824.78,2025-10-29 18:15:48,payment,0
U301,U395,13628.42,2025-10-13 15:41:38,payment,0
U225,U984,10842.32,2025-10-17 19:49:39,payment,0
U89,U905,1111.7,2025-10-03 13:42:09,transfer,0
U746,U898,5653.99,2025-10-08 17:31:27,transfer,0
U800,U539,7856.92,2025-10-25 17:57:24,payment,0
U873,U843,10390.39,2025-10-07 09:58:25,payment,0
U792,U707,16376.28,2025-10-08 18:24:50,cash_in,0
U411,U634,8583.78,2025-10-13 15:06:20,transfer,0
U261,U906,3424.84,2025-10-24 22:59:36,transfer,0
U261,U75,7642.72,2025-10-19 18:53:34,cash_in,0
U922,U221,17743.58,2025-10-19 14:18:58,payment,0
U949,U84,3719.64,2025-10-05 10:42:19,transfer,0
U782,U29,7536.55,2025-10-16 02:59:48,transfer,0
U363,U921,15129.86,2025-10-07 10:40:29,transfer,0
U151,U72,12305.69,2025-10-21 16:16:18,cash_in,0
U419,U33,2457.95,2025-10-19 05:48:37,transfer,0
U330,U209,15522.83,2025-10-15 09:15:30,transfer,0
U713,U81,1172.94,2025-10-06 19:59:58,payment,0
U449,U277,6320.37,2025-10-20 08:39:06,payment,0
U344,U88,3563.7,2025-10-20 01:57:45,transfer,0
U156,U640,8271.31,2025-10-11 07:01:16,payment,0
U277,U807,19492.29,2025-10-28 12:52:24,transfer,0
U703,U992,5900.29,2025-10-14 02:44:11,cash_in,0
U914,U887,9730.05,2025-10-10 20:00:38,transfer,0
U220,U906,13097.94,2025-10-02 04:52:12,payment,0
U34,U470,8734.11,2025-10-24 02:08:28,transfer,0
U79,U632,13357.99,2025-10-23 08:14:49,cash_in,0
U62,U705,13612.21,2025-10-20 06:14:05,cash_in,0
U426,U374,18620.88,2025-10-24 10:25:19,payment,0
U152,U742,12222.66,2025-10-28 12:06:21,transfer,0
U206,U102,8695.28,2025-10-08 13:23:41,payment,0
U605,U905,18152.13,2025-10-09 07:19:20,transfer,0
U142,U356,7331.06,2025-10-20 07:20:28,cash_in,0
U557,U253,9321.89,2025-10-14 19:01:45,transfer,0
U453,U649,15640.55,2025-10-06 19:21:06,cash_in,0
U105,U170,2103.03,2025-10-25 11:08:25,payment,0
U116,U327,2655.06,2025-10-25 21:37:52,transfer,0
U124,U385,8179.09,2025-10-03 18:11:09,payment,0
U12,U424,1882.15,2025-10-27 22:49:00,transfer,0
U747,U623,19449.82,2025-10-25 20:13:55,transfer,0
U686,U433,6775.22,2025-10-09 11:55:28,transfer,0
U811,U789,14466.99,2025-10-14 07:44:46,cash_in,0
U112,U925,8223.16,2025-10-20 13:51:03,cash_in,0
U826,U610,12515.52,2025-10-06 22:51:58,payment,0
U659,U628,9969.11,2025-10-24 20:34:11,transfer,0
U991,U719,9650.42,2025-10-18 07:10:18,transfer,0
U600,U496,9678.05,2025-10-06 04:54:02,cash_in,0
U904,U417,17097.72,2025-10-04 17:31:32,transfer,0
U569,U930,12316.23,2025-10-20 13:39:32,cash_in,0
U415,U971,18989.74,2025-10-12 16:46:29,cash_in,0
U461,U279,11370.59,2025-10-05 09:01:42,payment,0
U122,U33,5281.17,2025-10-17 02:35:27,cash_in,0
U273,U407,3389.32,2025-10-18 18:42:24,cash_in,0
U902,U875,14318.64,2025-10-27 19:46:49,transfer,0
U920,U728,4109.45,2025-10-25 18:40:38,payment,0
U542,U446,10727.51,2025-10-21 14:58:44,cash_in,0
U749,U622,812.22,2025-10-03 15:05:26,cash_in,0
U973,U870,4798.95,2025-10-05 06:19:24,cash_in,0
U153,U827,4667.93,2025-10-14 23:45:11,cash_in,0
U133,U185,5120.64,2025-10-04 15:26:36,transfer,0
U675,U879,13993.0,2025-10-05 21:02:21,payment,0
U889,U199,11124.69,2025-10-01 10:37:38,cash_in,0
U467,U205,4956.54,2025-10-13 03:28:50,cash_in,0
U33,U60,19596.66,2025-10-20 13:30:38,cash_in,0
U775,U617,14810.58,2025-10-09 15:59:29,payment,0
U100,U228,753.11,2025-10-25 05:11:04,cash_in,0
U174,U193,11010.44,2025-10-27 02:33:14,payment,0
U682,U771,3348.68,2025-10-20 13:22:42,cash_in,0
U958,U273,9307.24,2025-10-09 21:27:11,cash_in,0
U265,U951,12590.0,2025-10-16 22:30:05,payment,0
U68,U296,12931.48,2025-10-17 11:03:01,payment,0
U563,U276,7145.16,2025-10-17 08:26:02,payment,0
U807,U33,11430.64,2025-10-21 11:22:48,payment,0
U937,U95,14774.21,2025-10-19 21:57:42,payment,0
U707,U66,918.99,2025-10-08 22:01:10,payment,0
U781,U313,81.88,2025-10-05 10:41:32,transfer,0
U375,U99,3096.82,2025-10-06 09:25:43,payment,0
U921,U434,8221.02,2025-10-10 22:37:23,transfer,0
U165,U834,18348.95,2025-10-20 10:14:24,transfer,0
U903,U394,8379.11,2025-10-13 01:13:08,cash_in,0
U725,U981,9733.83,2025-10-27 07:50:19,cash_in,0
U726,U396,18658.1,2025-10-09 07:54:16,payment,0
U449,U235,6090.47,2025-10-10 20:55:17,transfer,0
U524,U945,4071.92,2025-10-08 13:01:38,payment,0
U864,U76,2035.36,2025-10-21 23:37:03,cash_in,0
U784,U331,5874.53,2025-10-23 09:32:37,cash_in,0
U875,U11,10252.54,2025-10-13 08:07:49,payment,0
U502,U571,12288.77,2025-10-29 03:45:22,cash_in,0
U449,U768,14591.77,2025-10-16 06:38:29,transfer,0
U715,U830,6539.36,2025-10-05 11:12:46,payment,0
U101,U52,12139.77,2025-10-10 05:47:13,cash_in,0
U261,U764,8384.2,2025-10-16 18:46:03,payment,0
U141,U90,14600.49,2025-10-26 06:40:48,payment,0
U299,U312,9965.98,2025-10-09 16:03:20,transfer,0
U443,U634,5012.93,2025-10-12 22:11:40,transfer,0
U44,U516,15997.09,2025-10-26 04:53:37,transfer,0
U747,U933,13729.43,2025-10-28 02:10:25,cash_in,0
U545,U801,11374.56,2025-10-21 15:35:50,transfer,0
U323,U506,10345.28,2025-10-06 18:12:10,cash_in,0
U129,U670,2842.48,2025-10-25 17:37:01,transfer,0
U13,U660,18737.76,2025-10-13 13:43:40,cash_in,0
U402,U861,14618.29,2025-10-15 05:40:31,cash_in,0
U106,U470,1558.96,2025-10-15 08:27:08,payment,0
U241,U912,17776.0,2025-10-01 08:36:20,cash_in,0
U828,U532,16791.67,2025-10-06 08:51:38,cash_in,0
U332,U859,5068.89,2025-10-18 05:23:14,payment,0
U238,U73,18281.83,2025-10-14 10:04:50,payment,0
U886,U704,4721.69,2025-10-02 09:19:20,payment,0
U321,U889,16270.45,2025-10-24 15:10:35,payment,0
U199,U924,8889.59,2025-10-01 04:48:59,payment,0
U345,U170,3635.54,2025-10-09 14:15:33,cash_in,0
U641,U275,8444.45,2025-10-16 05:16:17,transfer,0
U173,U562,10578.67,2025-10-29 06:35:06,payment,0
U632,U335,15634.79,2025-10-10 00:55:26,cash_in,0
U187,U463,2203.15,2025-10-11 06:07:28,transfer,0
U109,U195,8839.21,2025-10-08 20:36:46,payment,0
U240,U978,2006.94,2025-10-12 22:56:37,payment,0
U164,U270,13143.85,2025-10-23 01:35:15,cash_in,0
U691,U294,18672.77,2025-10-05 10:13:17,payment,0
U975,U719,202.41,2025-10-21 05:18:21,cash_in,0
U676,U42,5524.88,2025-10-20 06:14:25,payment,0
U665,U357,14382.58,2025-10-11 15:12:23,payment,0
U312,U147,11363.1,2025-10-26 17:29:32,cash_in,0
U11,U621,18066.92,2025-10-17 10:10:54,payment,0
U126,U995,8481.03,2025-10-05 09:59:58,payment,0
U747,U887,260.35,2025-10-10 13:14:06,transfer,0
U792,U660,13783.2,2025-10-21 16:23:12,transfer,0
U767,U940,297.23,2025-10-13 14:03:42,transfer,0
U712,U114,7053.34,2025-10-29 19:23:07,cash_in,0
U977,U243,11497.42,2025-10-26 09:28:02,transfer,0
U960,U405,10467.19,2025-10-20 01:38:41,transfer,0
U196,U526,7015.09,2025-10-28 13:29:44,cash_in,0
U592,U403,17764.28,2025-10-21 10:12:19,cash_in,0
U491,U765,2663.94,2025-10-25 10:28:51,payment,0
U24,U568,11686.56,2025-10-11 16:10:11,transfer,0
U605,U567,9999.0,2025-10-13 23:45:59,cash_in,0
U814,U642,3895.39,2025-10-22 09:10:33,cash_in,0
U397,U693,16427.29,2025-10-02 16:34:33,cash_in,0
U463,U635,13726.84,2025-10-24 01:38:50,payment,0
U732,U720,14924.61,2025-10-13 04:22:56,cash_in,0
U829,U38,1899.1,2025-10-28 03:14:18,cash_in,0
U960,U297,8937.0,2025-10-28 13:13:28,payment,0
U52,U657,3549.65,2025-10-07 16:46:36,transfer,0
U809,U981,6664.69,2025-10-12 21:05:30,transfer,0
U814,U420,7449.26,2025-10-20 05:58:47,payment,0
U191,U165,18923.4,2025-10-11 19:54:56,transfer,0
U714,U136,9013.37,2025-10-05 21:43:10,payment,0
U366,U413,5490.79,2025-10-23 16:52:12,cash_in,0
U556,U985,5477.97,2025-10-10 21:03:45,payment,0
U544,U102,2015.54,2025-10-21 19:33:51,cash_in,0
U57,U828,5372.53,2025-10-04 08:51:54,transfer,0
U387,U941,13844.1,2025-10-07 13:51:57,cash_in,0
U825,U22,5891.63,2025-10-20 04:19:22,transfer,0
U472,U674,2728.34,2025-10-10 04:53:45,payment,0
U125,U257,1980.94,2025-10-01 16:51:04,transfer,0
U533,U231,19966.25,2025-10-08 14:28:07,transfer,0
U133,U747,14818.88,2025-10-08 14:29:01,payment,0
U214,U207,13118.03,2025-10-07 05:25:28,payment,0
U393,U776,17265.61,2025-10-20 02:50:01,payment,0
U483,U452,8459.72,2025-10-22 00:58:59,transfer,0
U821,U127,12526.87,2025-10-06 04:27:27,payment,0
U722,U142,2844.29,2025-10-02 18:24:05,payment,0
U771,U837,11832.07,2025-10-07 10:42:50,payment,0
U672,U834,18959.29,2025-10-23 02:41:40,transfer,0
U505,U608,2631.6,2025-10-02 12:43:36,cash_in,0
U388,U173,2488.95,2025-10-20 13:33:48,transfer,0
U268,U617,5234.47,2025-10-10 10:48:36,payment,0
U678,U921,6946.85,2025-10-09 06:16:45,cash_in,0
U367,U141,11390.5,2025-10-19 10:54:53,transfer,0
U709,U339,16772.18,2025-10-25 23:36:40,payment,0
U181,U466,16895.52,2025-10-24 10:11:10,transfer,0
U747,U821,19429.75,2025-10-14 04:47:41,payment,0
U626,U545,9854.5,2025-10-27 07:26:55,transfer,0
U782,U874,15133.94,2025-10-23 21:01:05,transfer,0
U335,U197,16316.87,2025-10-11 10:06:45,payment,0
U576,U868,18982.04,2025-10-28 05:18:02,payment,0
U168,U724,9347.99,2025-10-06 15:10:40,cash_in,0
U988,U882,16162.12,2025-10-09 07:49:15,payment,0
U379,U774,3529.89,2025-10-29 12:13:09,cash_in,0
U115,U782,15589.91,2025-10-18 10:00:11,cash_in,0
U418,U977,3508.43,2025-10-07 22:12:21,payment,0
U849,U240,12868.89,2025-10-20 17:26:38,cash_in,0
U480,U1,2351.51,2025-10-02 13:46:59,transfer,0
U602,U817,7648.41,2025-10-29 11:09:24,transfer,0
U226,U136,9768.84,2025-10-28 05:32:43,payment,0
U990,U647,4114.14,2025-10-17 13:02:40,cash_in,0
U772,U9,775.09,2025-10-14 05:52:45,payment,0
U454,U865,4512.71,2025-10-05 10:45:18,transfer,0
U545,U669,9224.53,2025-10-23 14:54:36,transfer,0
U453,U406,19425.24,2025-10-01 18:54:39,cash_in,0
U280,U764,134.38,2025-10-25 01:02:33,cash_in,0
U911,U424,8455.05,2025-10-03 15:39:53,transfer,0
U193,U762,733.6,2025-10-20 16:03:29,cash_in,0
U897,U196,10734.72,2025-10-17 01:49:05,transfer,0
U388,U984,7806.01,2025-10-14 10:08:33,cash_in,0
U860,U933,10033.58,2025-10-05 09:19:49,transfer,0
